wall_time_s,ros_time_s,network_profile,twin_stamp_s,real_stamp_s,aoi_s,aoi_twin_s,aoi_real_s,msg_dt_s,twin_joint1,twin_joint2,twin_joint3,twin_joint4,twin_joint5,twin_joint6,real_joint1,real_joint2,real_joint3,real_joint4,real_joint5,real_joint6,err_joint1,err_joint2,err_joint3,err_joint4,err_joint5,err_joint6,err_l2_rad,err_max_rad,n_twin,n_real
1777125623.306577921,1777125623.306591034,ideal,1777125621.963000059,1777125623.204438210,0.100552082,1.188373566,0.100552082,1.241438150,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,0.712645292,0.354349554,0.375896245,2.340854645,-0.292255312,-2.293301344,-0.712640912,-0.354265248,-0.375939227,-2.340845578,0.292257222,2.293301344,3.405714990,2.340845578,1,207
1777125623.356437683,1777125623.356447697,ideal,1777125621.963000059,1777125623.204438210,0.150411844,1.238233328,0.150411844,1.241438150,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,0.712645292,0.354349554,0.375896245,2.340854645,-0.292255312,-2.293301344,-0.712640912,-0.354265248,-0.375939227,-2.340845578,0.292257222,2.293301344,3.405714990,2.340845578,1,207
1777125623.406459570,1777125623.406470060,ideal,1777125621.963000059,1777125623.204438210,0.200433731,1.288255215,0.200433731,1.241438150,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,0.712645292,0.354349554,0.375896245,2.340854645,-0.292255312,-2.293301344,-0.712640912,-0.354265248,-0.375939227,-2.340845578,0.292257222,2.293301344,3.405714990,2.340845578,1,207
1777125623.456489801,1777125623.456500292,ideal,1777125621.963000059,1777125623.405942678,0.048905849,1.338285446,0.048905849,1.442942619,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,0.681447983,0.339023173,0.359427035,2.240570784,-0.279392242,-2.196276903,-0.681443603,-0.338938867,-0.359470016,-2.240561717,0.279394152,2.196276903,3.260410061,2.240561717,1,208
1777125623.506482840,1777125623.506494522,ideal,1777125621.963000059,1777125623.405942678,0.098898888,1.388278484,0.098898888,1.442942619,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,0.681447983,0.339023173,0.359427035,2.240570784,-0.279392242,-2.196276903,-0.681443603,-0.338938867,-0.359470016,-2.240561717,0.279394152,2.196276903,3.260410061,2.240561717,1,208
1777125623.556482315,1777125623.556492805,ideal,1777125621.963000059,1777125623.405942678,0.148898363,1.438277960,0.148898363,1.442942619,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,0.681447983,0.339023173,0.359427035,2.240570784,-0.279392242,-2.196276903,-0.681443603,-0.338938867,-0.359470016,-2.240561717,0.279394152,2.196276903,3.260410061,2.240561717,1,208
1777125623.606611013,1777125623.606623888,ideal,1777125621.963000059,1777125623.405942678,0.199027061,1.488406658,0.199027061,1.442942619,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,0.681447983,0.339023173,0.359427035,2.240570784,-0.279392242,-2.196276903,-0.681443603,-0.338938867,-0.359470016,-2.240561717,0.279394152,2.196276903,3.260410061,2.240561717,1,208
1777125623.656364441,1777125623.656371593,ideal,1777125621.963000059,1777125623.607499123,0.046991825,1.538160086,0.046991825,1.644499063,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,0.650683999,0.323581755,0.343209028,2.137218714,-0.267647684,-2.095417738,-0.650679619,-0.323497449,-0.343252010,-2.137209647,0.267649593,2.095417738,3.110616239,2.137209647,1,209
1777125623.706432343,1777125623.706443787,ideal,1777125621.963000059,1777125623.607499123,0.097059727,1.588227987,0.097059727,1.644499063,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,0.650683999,0.323581755,0.343209028,2.137218714,-0.267647684,-2.095417738,-0.650679619,-0.323497449,-0.343252010,-2.137209647,0.267649593,2.095417738,3.110616239,2.137209647,1,209
1777125623.756315231,1777125623.756321669,ideal,1777125621.963000059,1777125623.607499123,0.146942616,1.638110876,0.146942616,1.644499063,0.000004380,0.000084306,-0.000042982,0.000009067,0.000001910,0.000000000,0.650683999,0.323581755,0.343209028,2.137218714,-0.267647684,-2.095417738,-0.650679619,-0.323497449,-0.343252010,-2.137209647,0.267649593,2.095417738,3.110616239,2.137209647,1,209
1777125623.806298256,1777125623.806305885,ideal,1777125623.782000065,1777125623.607499123,0.196925640,0.022406816,0.196925640,-0.174500942,0.855921030,0.426238835,0.451312125,2.799816847,-0.352296323,-2.752344847,0.650683999,0.323581755,0.343209028,2.137218714,-0.267647684,-2.095417738,0.205237031,0.102657080,0.108103096,0.662598133,-0.084648639,-0.656927109,0.970619338,0.662598133,4,209
1777125623.856616020,1777125623.856652498,ideal,1777125623.782000065,1777125623.809029818,0.045747757,0.072724581,0.045747757,0.027029753,0.855921030,0.426238835,0.451312125,2.799816847,-0.352296323,-2.752344847,0.620127082,0.308506548,0.326969922,2.039043903,-0.255663455,-1.999735713,0.235793948,0.117732286,0.124342203,0.760772943,-0.096632868,-0.752609134,1.113307932,0.760772943,4,210
1777125623.906482935,1777125623.906494141,ideal,1777125623.884999990,1777125623.809029818,0.095614672,0.018919945,0.095614672,-0.075970173,0.855894566,0.426260114,0.451291531,2.799836397,-0.352320224,-2.752344847,0.620127082,0.308506548,0.326969922,2.039043903,-0.255663455,-1.999735713,0.235767484,0.117753565,0.124321610,0.760792494,-0.096656770,-0.752609134,1.113317713,0.760792494,7,210
1777125623.956624269,1777125623.956637859,ideal,1777125623.917999983,1777125623.809029818,0.145756006,0.036862373,0.145756006,-0.108970165,0.855898857,0.426262170,0.451290339,2.799825668,-0.352315605,-2.752344847,0.620127082,0.308506548,0.326969922,2.039043903,-0.255663455,-1.999735713,0.235771775,0.117755622,0.124320418,0.760781765,-0.096652150,-0.752609134,1.113310973,0.760781765,8,210
1777125624.006365299,1777125624.006374836,ideal,1777125623.993999958,1777125623.809029818,0.195497036,0.010019541,0.195497036,-0.184970140,0.855907440,0.426258355,0.451294452,2.799815178,-0.352307409,-2.752344847,0.620127082,0.308506548,0.326969922,2.039043903,-0.255663455,-1.999735713,0.235780358,0.117751807,0.124324530,0.760771275,-0.096643955,-0.752609134,1.113304967,0.760771275,10,210
1777125624.056490183,1777125624.056500912,ideal,1777125623.993999958,1777125624.010509968,0.044498682,0.060144424,0.044498682,0.016510010,0.855907440,0.426258355,0.451294452,2.799815178,-0.352307409,-2.752344847,0.588989198,0.292779416,0.310644537,1.937609434,-0.242960185,-1.895424962,0.266918242,0.133478940,0.140649915,0.862205744,-0.109347224,-0.856919885,1.264322594,0.862205744,10,211
1777125624.106423616,1777125624.106433868,ideal,1777125624.096999884,1777125624.010509968,0.094432116,0.007474899,0.094432116,-0.086489916,0.855907023,0.426254481,0.451297611,2.799821138,-0.352308363,-2.752344847,0.588989198,0.292779416,0.310644537,1.937609434,-0.242960185,-1.895424962,0.266917825,0.133475065,0.140653074,0.862211704,-0.109348178,-0.856919885,1.264326596,0.862211704,13,211
1777125624.156438828,1777125624.156449318,ideal,1777125624.131000042,1777125624.010509968,0.144447327,0.023857355,0.144447327,-0.120490074,0.855906129,0.426254988,0.451297104,2.799822092,-0.352309227,-2.752344847,0.588989198,0.292779416,0.310644537,1.937609434,-0.242960185,-1.895424962,0.266916931,0.133475572,0.140652567,0.862212658,-0.109349042,-0.856919885,1.264327129,0.862212658,14,211
1777125624.206458807,1777125624.206476450,ideal,1777125624.197999954,1777125624.010509968,0.194467306,0.006858826,0.194467306,-0.187489986,0.855904937,0.426256686,0.451295584,2.799821854,-0.352310181,-2.752344847,0.588989198,0.292779416,0.310644537,1.937609434,-0.242960185,-1.895424962,0.266915739,0.133477271,0.140651047,0.862212420,-0.109349996,-0.856919885,1.264326808,0.862212420,16,211
